hzname,desgndisc,desgnmaster,desgnmasterprime,desgnvert,hzdept.l,hzdept.r,hzdept.h,hzdepb.l,hzdepb.r,hzdepb.h,hzthk.l,hzthk.r,hzthk.h,fraggt10.l,fraggt10.r,fraggt10.h,frag3to10.l,frag3to10.r,frag3to10.h,sieveno4.l,sieveno4.r,sieveno4.h,sieveno10.l,sieveno10.r,sieveno10.h,sieveno40.l,sieveno40.r,sieveno40.h,sieveno200.l,sieveno200.r,sieveno200.h,sandtotal.l,sandtotal.r,sandtotal.h,sandvc.l,sandvc.r,sandvc.h,sandco.l,sandco.r,sandco.h,sandmed.l,sandmed.r,sandmed.h,sandfine.l,sandfine.r,sandfine.h,sandvf.l,sandvf.r,sandvf.h,silttotal.l,silttotal.r,silttotal.h,siltco.l,siltco.r,siltco.h,siltfine.l,siltfine.r,siltfine.h,claytotal.l,claytotal.r,claytotal.h,claysizedcarb.l,claysizedcarb.r,claysizedcarb.h,om.l,om.r,om.h,dbtenthbar.l,dbtenthbar.r,dbtenthbar.h,dbthirdbar.l,dbthirdbar.r,dbthirdbar.h,dbfifteenbar.l,dbfifteenbar.r,dbfifteenbar.h,dbovendry.l,dbovendry.r,dbovendry.h,partdensity,ksat.l,ksat.r,ksat.h,awc.l,awc.r,awc.h,wtenthbar.l,wtenthbar.r,wtenthbar.h,wthirdbar.l,wthirdbar.r,wthirdbar.h,wfifteenbar.l,wfifteenbar.r,wfifteenbar.h,wsatiated.l,wsatiated.r,wsatiated.h,lep.l,lep.r,lep.h,ll.l,ll.r,ll.h,pi.l,pi.r,pi.h,aashind.l,aashind.r,aashind.h,kwfact,kffact,caco3.l,caco3.r,caco3.h,gypsum.l,gypsum.r,gypsum.h,sar.l,sar.r,sar.h,ec.l,ec.r,ec.h,cec7.l,cec7.r,cec7.h,ecec.l,ecec.r,ecec.h,sumbases.l,sumbases.r,sumbases.h,ph1to1h2o.l,ph1to1h2o.r,ph1to1h2o.h,ph01mcacl2.l,ph01mcacl2.r,ph01mcacl2.h,freeiron.l,freeiron.r,freeiron.h,feoxalate.l,feoxalate.r,feoxalate.h,extracid.l,extracid.r,extracid.h,extral.l,extral.r,extral.h,aloxalate.l,aloxalate.r,aloxalate.h,pbray1.l,pbray1.r,pbray1.h,poxalate.l,poxalate.r,poxalate.h,ph2osoluble.l,ph2osoluble.r,ph2osoluble.h,ptotal.l,ptotal.r,ptotal.h,excavdifcl,excavdifms,cokey,chkey
C2,NA,C,,2,NA,25,NA,NA,203,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.9,NA,NA,0.7,NA,NA,13.4,NA,NA,37.9,NA,NA,38.6,NA,NA,7.3,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,0,0.5,1,NA,NA,NA,0,0.05,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,92,282,0.02,0.04,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.5,2.9,6,8,13,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Moist,17728536,51720891
Ap,NA,A,,NA,0,0,0,13,18,25,13,18,25,0,0,0,0,0,0,92,97,100,91,97,100,78,89,100,29,38,47,55,70.9,85,0.1,0.1,0.1,2.1,3.3,4,10.2,16.1,19.3,21.6,34,40.8,11,17.4,20.9,0,16.7,25,NA,NA,NA,NA,NA,NA,5,12.4,20,0,0,0,1,2,3,NA,NA,NA,1.46,1.52,1.57,NA,NA,NA,1.49,1.55,1.6,NA,14,28,42,0.13,0.14,0.15,NA,NA,NA,13.5,20.4,25.5,4.6,11.2,17.8,35,38,41,0.2,0.6,1,18,27,36,2,8,13,0,0,4,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.8,2.2,3.7,0.4,1.4,2.3,3.5,5.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,5.8,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moderate,Moist,17728579,51721031
Eg,NA,E,,NA,13,18,25,13,41,46,0,23,33,0,0,0,0,0,0,92,97,100,92,97,100,74,89,95,25,38,42,30,71,85,0.1,0.1,5,2.2,3.4,10,10.2,16.1,30,21.6,34,40.8,11,17.4,20.9,0,12,50,NA,NA,NA,NA,NA,NA,5,17,20,0,0,0,0.5,0.75,1,NA,NA,NA,1.54,1.59,1.64,NA,NA,NA,1.6,1.65,1.69,NA,14,28,42,0.06,0.13,0.19,NA,NA,NA,12.8,21.9,24.1,4.1,13,15.8,34,37,39,0.1,1.2,2.1,17,28,32,2,10,13,0,0,3,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.2,5.9,15.3,0.2,1.2,1.4,3.5,5.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Moist,17728579,51721032
BCg,NA,BC,,NA,104,104,183,163,168,183,0,64,79,0,0,0,0,0,0,97,100,100,92,100,100,72,90,100,34,48,67,45,59,80,1.6,2.1,2.8,4.9,6.4,8.7,5.2,6.8,9.2,24.5,32.1,43.5,8.8,11.6,15.8,5,15,40,2.8,6,14.2,2.2,9,25.8,15,26,45,0,0,0,0.5,0.75,1,NA,NA,NA,1.48,1.56,1.65,NA,NA,NA,1.54,1.62,1.66,2.65,4,9,14,0.12,0.17,0.19,NA,NA,NA,19.1,25.6,32.6,10,18.1,30.7,34,39,42,0.7,1.2,2.1,26,36,53,9,18,32,0,4,19,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2.7,5,9,0.9,1.4,4.3,3.5,4.8,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.5,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728579,51721033
Btg,NA,B,,NA,13,41,46,104,104,183,58,63,170,0,0,0,0,0,0,92,97,100,92,97,100,67,75,83,32,39,45,40,65,70,3.3,4,5.2,12.1,13.5,18.7,15.2,18.2,23.4,16.3,19.6,25.2,8.1,9.7,12.5,0,10,32,NA,NA,NA,NA,NA,NA,20,25,30,0,0,0,0.5,0.75,1,NA,NA,NA,1.45,1.54,1.64,NA,NA,NA,1.51,1.6,1.7,NA,4,9,14,0.15,0.17,0.19,NA,NA,NA,21.5,24.6,27.3,13,16.9,20.7,34,39,42,0.9,1.2,1.4,30,35,40,13,17,21,0,0,8,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,3.7,4.8,5.9,0.8,1.3,3.7,3.5,4.6,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,8.4,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Moist,17728579,51721034
Cg,NA,C,,NA,163,168,183,175,203,203,0,35,40,0,0,0,0,0,0,100,100,100,92,98,100,67,85,96,34,49,60,43,55,67,1,1,1,6,8,10,14,19,23,13,18,22,7,9,11,7,15,30,NA,NA,NA,NA,NA,NA,17,30,40,0,0,0,0.5,0.75,1,NA,NA,NA,1.53,1.6,1.67,NA,NA,NA,1.6,1.67,1.69,NA,1.4,9,14,0.12,0.16,0.19,NA,NA,NA,20.4,27.2,31.4,11.6,21,28.2,33,37,40,0.8,1.4,1.9,28,40,49,11,21,28,0,1,8,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,3.1,5.8,8,1.2,1.4,1.4,3.5,4.6,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,9.9,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Moist,17728579,51721035
A,NA,A,,NA,0,0,0,25,46,89,NA,46,NA,0,0,0,0,0,0,100,100,100,95,96,100,82,87,94,51,56,64,35,46,50,1,1,2,6,7,13,11,13,17,14,17,20,7,8,9,32,44,49,NA,NA,NA,NA,NA,NA,8,10,20,0,0,0,4,7,10,NA,NA,NA,1.4,1.5,1.6,NA,NA,NA,1.47,1.57,1.64,NA,14,28,42,0.12,0.16,0.2,NA,NA,NA,25.6,29.8,36,10.3,15.7,25.8,31,36,40,0.4,0.5,1.1,28,36,51,4,5,13,0,1,8,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1.2,1.6,3.4,0.8,1,3.4,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,12.9,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728580,51721036
Bt,NA,B,,NA,25,46,89,122,165,254,NA,119,NA,0,0,0,0,0,0,100,100,100,94,96,100,74,79,87,42,48,55,35,55,65,1,1,2,7,8,13,13,16,17,16,20,21,8,10,11,7,18,35,NA,NA,NA,NA,NA,NA,18,27,33,0,0,0,0.5,1.25,2,NA,NA,NA,1.3,1.4,1.5,NA,NA,NA,1.37,1.47,1.53,NA,4,12,14,0.12,0.16,0.2,NA,NA,NA,20,24.7,27.9,10.9,17.1,21.8,39,43,48,1,1.2,1.6,18,38,46,3,18,23,2,5,9,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,3.9,5,6.5,0.6,1.4,2.5,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,9.7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728580,51721037
Btg,NA,B,,NA,122,165,254,163,203,255,NA,38,NA,0,0,0,0,0,0,100,100,100,95,96,100,73,79,88,42,48,59,40,55,60,1,1,1,6,9,9,10,15,15,13,20,20,7,10,10,7,15,30,NA,NA,NA,NA,NA,NA,23,30,40,0,0,0,0,0.25,0.5,NA,NA,NA,1.3,1.45,1.6,NA,NA,NA,1.37,1.52,1.67,NA,4,9,14,0.15,0.18,0.2,NA,NA,NA,22.2,25.4,29.7,13.6,18.2,25,36,42,48,1.1,1.4,2.1,32,39,48,15,21,28,2,6,13,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4.5,6.1,9.7,1.4,1.6,5.4,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,9.6,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728580,51721038
BCg,NA,BC,,NA,104,104,183,163,168,183,0,64,79,0,0,0,0,0,0,97,100,100,92,100,100,72,90,100,34,48,67,45,59,80,1.6,2.1,2.8,4.9,6.4,8.7,5.2,6.8,9.2,24.5,32.1,43.5,8.8,11.6,15.8,5,15,40,2.8,6,14.2,2.2,9,25.8,15,26,45,0,0,0,0.5,0.75,1,NA,NA,NA,1.48,1.56,1.65,NA,NA,NA,1.54,1.62,1.66,2.65,4,9,14,0.12,0.17,0.19,NA,NA,NA,19.1,25.6,32.6,10,18.1,30.7,34,39,42,0.7,1.2,2.1,26,36,53,9,18,32,0,4,19,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2.7,5,9,0.9,1.4,4.3,3.5,4.8,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.5,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728581,51721039
Cg,NA,C,,NA,163,168,183,175,203,203,0,35,40,0,0,0,0,0,0,100,100,100,92,98,100,67,85,96,34,49,60,43,55,67,1,1,1,6,8,10,14,19,23,13,18,22,7,9,11,7,15,30,NA,NA,NA,NA,NA,NA,17,30,40,0,0,0,0.5,0.75,1,NA,NA,NA,1.53,1.6,1.67,NA,NA,NA,1.6,1.67,1.69,NA,1.4,9,14,0.12,0.16,0.19,NA,NA,NA,20.4,27.2,31.4,11.6,21,28.2,33,37,40,0.8,1.4,1.9,28,40,49,9,21,28,0,1,8,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,3.1,5.8,8,1.2,1.4,1.4,3.5,4.6,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,9.9,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Moist,17728581,51721040
Ap,NA,A,,NA,0,0,0,13,18,25,13,18,25,0,0,0,0,0,0,92,97,100,91,97,100,78,89,100,29,38,47,55,70.9,85,0.1,0.1,0.1,2.1,3.3,4,10.2,16.1,19.3,21.6,34,40.8,11,17.4,20.9,0,16.7,25,NA,NA,NA,NA,NA,NA,5,12.4,20,0,0,0,1,2,3,NA,NA,NA,1.46,1.52,1.57,NA,NA,NA,1.49,1.55,1.6,NA,14,28,42,0.13,0.14,0.15,NA,NA,NA,13.5,20.4,25.5,4.6,11.2,17.8,35,38,41,0.2,0.6,1,18,27,36,2,8,13,0,0,4,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.8,2.2,3.7,0.4,1.4,2.3,3.5,5.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,5.8,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moderate,Moist,17728581,51721041
Eg,NA,E,,NA,13,18,25,10,41,46,0,23,33,0,0,0,0,0,0,92,97,100,92,97,100,74,89,95,25,38,42,30,71,85,0.1,0.1,5,2.2,3.4,10,10.2,16.1,30,21.6,34,40.8,11,17.4,20.9,0,12,50,NA,NA,NA,NA,NA,NA,5,17,20,0,0,0,0.5,0.75,1,NA,NA,NA,1.54,1.59,1.64,NA,NA,NA,1.6,1.65,1.69,NA,14,28,42,0.06,0.13,0.19,NA,NA,NA,12.8,21.9,24.1,4.1,13,15.8,34,37,39,0.1,1.2,2.1,17,28,32,2,10,13,0,0,3,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.2,5.9,15.3,0.2,1.2,1.4,3.5,5.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Moist,17728581,51721042
Btg,NA,B,,NA,10,41,46,104,104,183,58,63,170,0,0,0,0,0,0,92,97,100,92,97,100,67,75,83,32,39,45,40,65,70,3.3,4,5.2,12.1,13.5,18.7,15.2,18.2,23.4,16.3,19.6,25.2,8.1,9.7,12.5,0,10,32,NA,NA,NA,NA,NA,NA,20,25,30,0,0,0,0.5,0.75,1,NA,NA,NA,1.45,1.54,1.64,NA,NA,NA,1.51,1.6,1.7,NA,4,9,14,0.15,0.17,0.19,NA,NA,NA,21.5,24.6,27.3,13,16.9,20.7,34,39,42,0.9,1.2,1.4,30,35,40,13,17,21,0,0,8,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,3.7,4.8,5.9,0.8,1.3,3.7,3.5,4.6,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,8.4,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Moist,17728581,51721043
E,NA,E,,NA,8,23,33,8,36,53,8,13,28,0,0,0,0,0,0,78,97,100,77,97,100,57,75,83,29,40,46,48,75,85,5,6,7,13,15,17,16,19,22,19,22,55,11,13,15,5,17,49,NA,NA,NA,NA,NA,NA,3,8,15,0,0,0,0,0.25,0.5,NA,NA,NA,1.35,1.57,1.6,NA,NA,NA,1.42,1.64,1.71,NA,14,28,42,0.05,0.12,0.19,NA,NA,NA,6.7,12.3,17.1,1.1,3.6,7.3,32,38,46,0.1,0.5,1.4,0,20,27,0,4,10,0,0,0,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.2,2.4,8.5,0,0.2,1.8,3.5,4.7,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.6,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low,Moist,17728606,51721126
Btg,NA,B,,NA,8,36,53,109,165,203,102,129,195,0,0,0,0,0,0,76,96,100,75,96,100,58,83,95,31,49,59,40,56,70,1,2,3,5,7,9,9,12,15,20,28,35,5,7,9,5,17,23,NA,NA,NA,NA,NA,NA,18,27,40,0,0,0,0,0.25,0.5,NA,NA,NA,1.3,1.4,1.5,NA,NA,NA,1.37,1.47,1.53,NA,4,12,14,0.11,0.12,0.13,NA,NA,NA,17.1,23.7,27.5,9,15.6,21.2,35,44,48,0.1,0.8,1.3,27,36,49,8,18,28,0,1,10,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3.6,5.1,0.4,2.7,3.8,0.1,0.7,3.6,3.5,4.7,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,5.9,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low,Moist,17728606,51721127
Cg,NA,C,,NA,109,165,203,203,203,210,0,38,101,0,0,0,0,0,0,75,96,100,74,96,100,53,90,100,40,73,84,30,40,70,2,3,5,3,4,7,6,8,14,11,14,25,8,11,19,5,18,23,NA,NA,NA,NA,NA,NA,22,42,60,0,0,0,0,0.25,0.5,NA,NA,NA,1.25,1.35,1.5,NA,NA,NA,1.31,1.41,1.56,NA,1.4,9,14,0.08,0.12,0.17,NA,NA,NA,19.4,37.6,40,9,22.2,27.2,35,45,50,0.1,1.3,2,30,49,66,8,30,43,0,0,5,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5.1,7.1,0.4,3.8,5.3,0.1,0.8,2.3,3.5,4.7,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8.6,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low,Moist,17728606,51721128
Ap,NA,A,,NA,0,0,0,8,23,28,8,23,25,0,0,0,0,0,0,76,96,100,75,96,100,65,88,100,28,40,52,48,75,85,5,5,7,12,13,17,16,16,22,19,32,55,8,9,15,5,17,49,NA,NA,NA,NA,NA,NA,3,8,15,0,0,0,0.5,2.75,5,NA,NA,NA,1.3,1.45,1.6,NA,NA,NA,1.37,1.52,1.67,NA,14,28,42,0.12,0.14,0.16,NA,NA,NA,10.9,19.5,26.6,3.4,10.1,19.6,30,40,47,0.3,1.4,2.7,0,25,37,0,4,10,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,2.8,9.4,15.5,0,1,3,0.2,4,9.4,3.5,4.7,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,5.8,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low,Moist,17728606,51721129
2Bhb,2,B,,NA,NA,112,NA,NA,203,NA,NA,91,NA,0,0,0,0,0,0,100,100,100,95,97,100,73,77,82,26,29,33,NA,78.5,NA,NA,3.2,NA,NA,12.4,NA,NA,20.6,NA,NA,27.1,NA,NA,15.2,NA,NA,16.5,NA,NA,NA,NA,NA,NA,NA,2,5,8,NA,NA,NA,0,0.5,1,NA,NA,NA,1.6,1.68,1.75,NA,NA,NA,NA,1.76,NA,NA,14,40,141,0.04,0.06,0.08,13.8,19.1,22.5,8.1,13.5,17.4,1.5,4.5,7.7,31,34,37,0,1.5,2.9,7,13,20,0,0,2,0,0,0,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.4,4.2,0,1,2,NA,NA,NA,4.5,5.5,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728613,51721160
Ap,NA,A,,NA,NA,0,NA,NA,18,NA,NA,18,NA,0,0,0,0,0,0,100,100,100,95,97,100,88,92,98,31,34,38,NA,78.6,NA,NA,0,NA,NA,1.9,NA,NA,12.8,NA,NA,39,NA,NA,24.9,NA,NA,16.4,NA,NA,NA,NA,NA,NA,NA,2,5,8,NA,NA,NA,0.5,1.25,2,NA,NA,NA,1.6,1.68,1.75,NA,NA,NA,NA,1.76,NA,NA,14,92,141,0.04,0.07,0.1,15.6,20.4,23.7,9.9,15.1,19,2.3,5.7,9.3,30,33,37,0,1.5,2.9,6,10,14,0,0,0,0,0,0,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1.6,4.1,6.5,1,2,3,NA,NA,NA,4.5,5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.9,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728613,51721161
E,NA,E,,NA,NA,18,NA,NA,64,NA,NA,46,NA,0,0,0,0,0,0,100,100,100,95,97,100,88,92,98,31,34,38,NA,78.6,NA,NA,0,NA,NA,1.9,NA,NA,12.8,NA,NA,39,NA,NA,24.9,NA,NA,16.4,NA,NA,NA,NA,NA,NA,NA,2,5,8,NA,NA,NA,0.5,1.25,2,NA,NA,NA,1.6,1.68,1.75,NA,NA,NA,NA,1.76,NA,NA,14,92,141,0.04,0.07,0.1,15.6,20.4,23.7,9.9,15.1,19,2.3,5.7,9.3,30,33,37,0,1.5,2.9,6,10,14,0,0,0,0,0,0,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,1.6,4.1,6.5,1,2,3,NA,NA,NA,4.5,5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.9,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728613,51721162
Bt,NA,B,,NA,NA,64,NA,NA,112,NA,NA,48,NA,0,0,0,0,0,0,100,100,100,95,97,100,69,75,82,33,38,45,NA,66.9,NA,NA,4.7,NA,NA,13.6,NA,NA,16.7,NA,NA,20.1,NA,NA,11.8,NA,NA,23.1,NA,NA,NA,NA,NA,NA,NA,5,10,15,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.45,1.55,1.65,NA,NA,NA,NA,1.62,NA,NA,14,28,42,0.1,0.12,0.14,NA,NA,NA,11.5,16.2,20,3.2,6.7,10.5,35,38,43,0,1.5,2.9,15,20,25,0,5,10,0,0,1,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.1,4.9,1,1.5,2,NA,NA,NA,4.5,5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,2.6,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728613,51721163
A,NA,A,,NA,NA,0,NA,NA,15,NA,NA,15,NA,0,0,0,0,0,0,100,100,100,95,97,100,86,91,98,25,29,34,NA,84.9,NA,NA,0,NA,NA,2.1,NA,NA,13.8,NA,NA,42.1,NA,NA,26.9,NA,NA,9.1,NA,NA,NA,NA,NA,NA,NA,2,6,10,NA,NA,NA,2,3,4,NA,NA,NA,1.5,1.6,1.7,NA,NA,NA,NA,1.67,NA,NA,42,92,141,0.06,0.09,0.11,18.9,23,26.2,13.4,18.3,22.3,4.5,8.8,13.3,31,35,39,0,1.5,2.9,6,10,14,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5.8,8.6,11.5,2,4,6,NA,NA,NA,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.9,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728614,51721164
E,NA,E,,NA,NA,15,NA,NA,30,NA,NA,15,NA,0,0,0,0,0,0,100,100,100,95,97,100,88,91,96,31,33,36,NA,79.9,NA,NA,0,NA,NA,2,NA,NA,13,NA,NA,39.6,NA,NA,25.3,NA,NA,16.6,NA,NA,NA,NA,NA,NA,NA,2,3.5,5,NA,NA,NA,2,3,4,NA,NA,NA,1.45,1.55,1.65,NA,NA,NA,NA,1.62,NA,NA,14,28,42,0.1,0.13,0.15,18.7,21.5,23.9,13.2,16.4,19.2,4.3,6.9,9.5,32,36,41,0,1.5,2.9,6,10,14,0,0,0,0,0,0,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0,5.8,8.6,11.5,2,4.5,7,NA,NA,NA,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9.1,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728614,51721165
Btg,NA,B,,NA,NA,30,NA,NA,165,NA,NA,135,NA,0,0,0,0,0,0,100,100,100,95,97,100,81,88,98,36,43,51,NA,65.3,NA,NA,0.3,NA,NA,4.5,NA,NA,14.5,NA,NA,28.4,NA,NA,17.6,NA,NA,23.2,NA,NA,NA,NA,NA,NA,NA,5,11.5,18,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.45,1.55,1.65,NA,NA,NA,NA,1.62,NA,NA,14,28,42,0.1,0.13,0.15,NA,NA,NA,11.8,17.8,22.3,3.4,8.2,13.3,35,38,43,0,1.5,2.9,15,20,25,0,1.5,3,0,0,0,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.4,5.6,1,2.5,4,NA,NA,NA,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,4.3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728614,51721166
Cg,NA,C,,NA,NA,165,NA,NA,203,NA,NA,38,NA,0,0,0,0,0,0,100,100,100,95,97,100,67,75,85,31,39,48,NA,66.2,NA,NA,4.5,NA,NA,13.4,NA,NA,16.6,NA,NA,20,NA,NA,11.7,NA,NA,23.3,NA,NA,NA,NA,NA,NA,NA,3,10.5,18,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.45,1.55,1.65,NA,NA,NA,NA,1.62,NA,NA,14,78,141,0.06,0.11,0.15,NA,NA,NA,9.1,16.6,21.6,1.9,7.1,12.4,35,38,43,0,1.5,2.9,10,17.5,25,0,1.5,3,0,0,0,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.2,5.6,1,2.5,4,NA,NA,NA,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,4.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728614,51721167
